"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000075336",298.517517788352,-0.0758488457990154,0.107934079493658,-0.702733058500509,0.482222121683773,0.595125576065605,"TIMM21","29090","translocase of inner mitochondrial membrane 21"
"ENSG00000135093",147.653113537493,-0.103938220755979,0.147943073864269,-0.702555503553603,0.482332800700938,0.595212326612276,"USP30","84749","ubiquitin specific peptidase 30"
"ENSG00000078900",1.06285907626091,-1.29217095178354,1.83964000476943,-0.702404246718639,0.482427097660329,0.595278848402372,"TP73","7161","tumor protein p73"
"ENSG00000179119",788.206307969308,0.0497896875666268,0.0709015075270159,0.702237361422184,0.482531149384125,0.595338963876965,"SPTY2D1","144108","SPT2 chromatin protein domain containing 1"
"ENSG00000139187",5.24586438169233,-0.536373418332063,0.76385084746706,-0.702196534978897,0.482556606220262,0.595338963876965,"KLRG1","10219","killer cell lectin like receptor G1"
"ENSG00000165475",116.565211264946,0.116139501758628,0.165441080834009,0.701999171990139,0.482679679821984,0.595440957664384,"CRYL1","51084","crystallin lambda 1"
"ENSG00000177301",1.41576066228829,-1.06833702712619,1.52228917616161,-0.701796376047265,0.482806159123432,0.595547135349945,"KCNA2","3737","potassium voltage-gated channel subfamily A member 2"
"ENSG00000131781",18.4155306022661,-0.289086468357555,0.412142944317312,-0.701422825122987,0.48303918161222,0.595694547357264,"FMO5","2330","flavin containing dimethylaniline monoxygenase 5"
"ENSG00000137098",2.47565417473941,0.790541323038199,1.12705939691462,0.701419397418043,0.483041320110372,0.595694547357264,"SPAG8","26206","sperm associated antigen 8"
"ENSG00000083067",2.37411420307254,0.815388633973231,1.16249860626734,0.701410418539214,0.483046921934228,0.595694547357264,"TRPM3","80036","transient receptor potential cation channel subfamily M member 3"
"ENSG00000002933",1.6107924608643,1.02742780074413,1.46505904290707,0.701287641421902,0.483123524768221,0.595739165665498,"TMEM176A","55365","transmembrane protein 176A"
"ENSG00000171819",0.633640327047847,-1.58849331426196,2.26587339008497,-0.701051224315047,0.483271048197585,0.595802516790547,"ANGPTL7","10218","angiopoietin like 7"
"ENSG00000105509",0.633640327047847,-1.58849331426196,2.26587339008497,-0.701051224315047,0.483271048197585,0.595802516790547,"HAS1","3036","hyaluronan synthase 1"
"ENSG00000006837",9.30697006742392,0.453308581023991,0.646649782593821,0.70101095403712,0.483296179144456,0.595802516790547,"CDKL3","51265","cyclin dependent kinase like 3"
"ENSG00000185722",1765.9074755044,0.0371295609264025,0.0530043292659188,0.700500533458809,0.483614772131313,0.596145409139453,"ANKFY1","51479","ankyrin repeat and FYVE domain containing 1"
"ENSG00000176601",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"MAP3K19","80122","mitogen-activated protein kinase kinase kinase 19"
"ENSG00000243955",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"GSTA1","2938","glutathione S-transferase alpha 1"
"ENSG00000003147",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"ICA1","3382","islet cell autoantigen 1"
"ENSG00000185467",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"KPNA7","402569","karyopherin subunit alpha 7"
"ENSG00000165120",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"SSMEM1","136263","serine rich single-pass membrane protein 1"
"ENSG00000151365",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"THRSP","7069","thyroid hormone responsive"
"ENSG00000137707",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"BTG4","54766","BTG anti-proliferation factor 4"
"ENSG00000214435",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"AS3MT","57412","arsenite methyltransferase"
"ENSG00000196136",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"SERPINA3","12","serpin family A member 3"
"ENSG00000214518",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"KRTAP2-2","728279","keratin associated protein 2-2"
"ENSG00000258713",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"C20orf141","128653","chromosome 20 open reading frame 141"
"ENSG00000279471",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,NA,NA,NA
"ENSG00000129450",0.352898276127729,-2.02653633503005,2.89425729694284,-0.700192183041449,0.483807292698306,NA,"SIGLEC9","27180","sialic acid binding Ig like lectin 9"
"ENSG00000174792",1.15997484589316,1.18670201116032,1.69619515567792,0.699625869810975,0.484160982284665,0.596768801280538,"ODAPH","152816","odontogenesis associated phosphoprotein"
"ENSG00000099992",210.536817816129,0.0870914651856737,0.124501080131676,0.699523771950919,0.484224762175359,0.59679750334006,"TBC1D10A","83874","TBC1 domain family member 10A"
"ENSG00000140598",475.868981471029,0.0613280828887069,0.0877005588958741,0.699289533166157,0.484371106883875,0.596927951605866,"EFL1","79631","elongation factor like GTPase 1"
"ENSG00000203734",1.46379949836612,-1.05530303500776,1.51012118868935,-0.698820096633219,0.48466446759122,0.597239542086906,"ECT2L","345930","epithelial cell transforming 2 like"
"ENSG00000100558",25.8221221617905,0.244354942409698,0.350336995742153,0.697485407991403,0.485499068196221,0.59821798069358,"PLEK2","26499","pleckstrin 2"
"ENSG00000125744",171.067654457515,0.0978055270912025,0.140322225595496,0.697006669300873,0.485798620051046,0.598497972565157,"RTN2","6253","reticulon 2"
"ENSG00000219438",1.20190517311013,1.26839752600131,1.81981531193041,0.696992446258644,0.485807521088138,0.598497972565157,"TAFA5","25817","TAFA chemokine like family member 5"
"ENSG00000066136",401.527126776833,-0.0663611439013899,0.0953421509676046,-0.696031537236223,0.486409079646773,0.599188984941001,"NFYC","4802","nuclear transcription factor Y subunit gamma"
"ENSG00000182324",19.3891735609819,0.278903673388532,0.400859399938483,0.695764333906934,0.486576428667995,0.59931845017813,"KCNJ14","3770","potassium inwardly rectifying channel subfamily J member 14"
"ENSG00000133704",1173.37466492008,-0.0423603124701972,0.0608857983535304,-0.695733875808512,0.486595506502341,0.59931845017813,"IPO8","10526","importin 8"
"ENSG00000196787",36.2355083151567,-0.209893764824682,0.301780391916853,-0.695518232617684,0.48673058904115,0.599434730616567,"H2AC11","8969","H2A clustered histone 11"
"ENSG00000100564",87.6137588948313,0.136081463048551,0.195678669972679,0.695433299232616,0.486783798310701,0.599450168741904,"PIGH","5283","phosphatidylinositol glycan anchor biosynthesis class H"
"ENSG00000101542",4.22671460254758,0.604428229225071,0.86944668429981,0.695187226703653,0.48693797615833,0.599589931708704,"CDH20","28316","cadherin 20"
"ENSG00000196381",7.26512219120613,0.454323811248425,0.653763393254392,0.694936143467487,0.487095320675062,0.599723112537752,NA,NA,NA
"ENSG00000242110",26.3180578493503,-0.241367719229932,0.347349273513009,-0.69488476768296,0.48712751935062,0.599723112537752,"AMACR","23600","alpha-methylacyl-CoA racemase"
"ENSG00000092148",3443.22544033475,0.0327008363473816,0.0471152552422872,0.694060473178372,0.487644285472648,0.600308827487128,"HECTD1","25831","HECT domain E3 ubiquitin protein ligase 1"
"ENSG00000172469",305.387455783513,-0.0737670654298101,0.106293217871761,-0.693995975536343,0.487684732765869,0.600308827487128,"MANEA","79694","mannosidase endo-alpha"
"ENSG00000115970",444.340219293991,0.0621096693824929,0.0895827658420665,0.693321631662854,0.488107730807144,0.60077933327507,"THADA","63892","THADA armadillo repeat containing"
"ENSG00000254893",18.4731184890074,-0.30224879447355,0.436131849372376,-0.693021605527107,0.488295992840908,0.600960863673428,NA,NA,NA
"ENSG00000188566",202.963724455295,0.093932582963477,0.13555967016845,0.692924251340786,0.488357089588939,0.600985870604692,"NDOR1","27158","NADPH dependent diflavin oxidoreductase 1"
"ENSG00000164082",1.1823485413078,1.21625935110263,1.75602570550855,0.69262047092323,0.488547760126219,0.601120127629005,"GRM2","2912","glutamate metabotropic receptor 2"
"ENSG00000119457",1.1823485413078,1.21625935110263,1.75602570550855,0.69262047092323,0.488547760126219,0.601120127629005,"SLC46A2","57864","solute carrier family 46 member 2"
"ENSG00000137955",739.436627656602,0.0502911828483885,0.0726381770549354,0.692351940637963,0.488716339006936,0.601277352390369,"RABGGTB","5876","Rab geranylgeranyltransferase subunit beta"
"ENSG00000156136",295.187577768647,0.0753238588571723,0.108818505634641,0.692197144390799,0.488813531778635,0.601346730496955,"DCK","1633","deoxycytidine kinase"
"ENSG00000118420",59.4641844949736,-0.165008545470219,0.238510981099507,-0.691827876056479,0.489045428373446,0.60158179812769,"UBE3D","90025","ubiquitin protein ligase E3D"
"ENSG00000144043",2164.93757366787,-0.0359402291671202,0.0519782064867163,-0.691448043254535,0.489284021158756,0.601825062914183,"TEX261","113419","testis expressed 261"
"ENSG00000007520",666.481121498742,-0.057013582763257,0.0825078585137245,-0.691007908704518,0.489560570999731,0.602067335475597,"TSR3","115939","TSR3 ribosome maturation factor"
"ENSG00000138172",88.8257261937509,0.139807626526797,0.202325194102521,0.691004534294204,0.489562691568703,0.602067335475597,"CALHM2","51063","calcium homeostasis modulator family member 2"
"ENSG00000129675",113.266603770824,-0.115911497897414,0.167774024039365,-0.690878689720269,0.489641779168532,0.602114354725559,"ARHGEF6","9459","Rac/Cdc42 guanine nucleotide exchange factor 6"
"ENSG00000145241",153.559063156709,0.10470541499681,0.151618055398336,0.690586716217434,0.489825297739481,0.60228977457738,"CENPC","1060","centromere protein C"
"ENSG00000112511",694.527314695164,-0.0514943425436142,0.0746517846467234,-0.689793858074555,0.490323831662052,0.602852476102055,"PHF1","5252","PHD finger protein 1"
"ENSG00000169972",227.376248317606,0.0839217292547178,0.121698882303485,0.689585045205586,0.490455174549317,0.602963660536189,"PUSL1","126789","pseudouridine synthase like 1"
"ENSG00000165807",5.08813445943344,0.542159954752932,0.786668063764198,0.689185159187349,0.490706754865296,0.603222633514449,"PPP1R36","145376","protein phosphatase 1 regulatory subunit 36"
"ENSG00000113140",76585.9749634645,-0.0294162294753175,0.0426945303930916,-0.688992927301934,0.49082771840454,0.603321010329117,"SPARC","6678","secreted protein acidic and cysteine rich"
"ENSG00000100385",8.51620226331634,-0.419420645324741,0.608898377362586,-0.688818792951037,0.490937307747881,0.603405390842154,"IL2RB","3560","interleukin 2 receptor subunit beta"
"ENSG00000175106",42.8171172172634,-0.18573101803563,0.269673612052608,-0.68872522091408,0.490996201605292,0.603427453240393,"TVP23C","201158","trans-golgi network vesicle protein 23 homolog C"
"ENSG00000137275",580.294676939161,-0.0545247748150257,0.0792680153190689,-0.687853412193468,0.49154509683331,0.604051666566273,"RIPK1","8737","receptor interacting serine/threonine kinase 1"
"ENSG00000114268",134.597428699516,-0.10784434078544,0.156881358392991,-0.687426102694033,0.491814253334446,0.604332038156,"PFKFB4","5210","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"ENSG00000160404",137.813741646035,0.106218975536815,0.154612415499509,0.687001591648713,0.49208172542661,0.604610293400364,"TOR2A","27433","torsin family 2 member A"
"ENSG00000171291",91.078839471994,-0.132313626508313,0.192659068708982,-0.686776010052124,0.492223889590667,0.604688415084403,"ZNF439","90594","zinc finger protein 439"
"ENSG00000064886",6.19473348014484,0.497887865275382,0.72498489310919,0.686756193139592,0.492236379493563,0.604688415084403,"CHI3L2","1117","chitinase 3 like 2"
"ENSG00000145414",183.010090076149,-0.0927924479850642,0.135127011246746,-0.686705397602721,0.492268394909938,0.604688415084403,"NAF1","92345","nuclear assembly factor 1 ribonucleoprotein"
"ENSG00000066422",460.908990622341,0.0597117629226649,0.086977950871112,0.686516092005302,0.492387720298109,0.60478458386145,"ZBTB11","27107","zinc finger and BTB domain containing 11"
"ENSG00000122477",3.58058013351012,0.642333411995144,0.936258736764046,0.686063997880773,0.492672752461589,0.605066797948099,"LRRC39","127495","leucine rich repeat containing 39"
"ENSG00000186446",34.626158843441,-0.206647526024102,0.30122605130081,-0.686021428530894,0.49269959575079,0.605066797948099,"ZNF501","115560","zinc finger protein 501"
"ENSG00000132386",516.272664381482,0.0575471269538492,0.0839023656873374,0.685882054485793,0.492787487421543,0.605095406863375,"SERPINF1","5176","serpin family F member 1"
"ENSG00000151948",0.64959311691316,-1.54349382096781,2.25068267692561,-0.685789177120335,0.492846062151442,0.605095406863375,"GLT1D1","144423","glycosyltransferase 1 domain containing 1"
"ENSG00000240654",0.64959311691316,-1.54349382096781,2.25068267692561,-0.685789177120335,0.492846062151442,0.605095406863375,"C1QTNF9","338872","C1q and TNF related 9"
"ENSG00000175697",2.40223194358906,-0.795204923018196,1.15983918604267,-0.685616534246792,0.492954952302938,0.605178682802224,"GPR156","165829","G protein-coupled receptor 156"
"ENSG00000075886",2.51442439055779,-0.773549705173478,1.12858706644643,-0.685414292057362,0.493082527872621,0.605248445940208,"TUBA3D","113457","tubulin alpha 3d"
"ENSG00000173991",3.57432121290856,0.638068999743878,0.930949074456909,0.685396244811898,0.493093913041395,0.605248445940208,"TCAP","8557","titin-cap"
"ENSG00000130844",140.068690829515,-0.104860421674598,0.153334843140242,-0.683865581540992,0.494060049690295,0.606383828475647,"ZNF331","55422","zinc finger protein 331"
"ENSG00000162511",1.09269177470148,1.17632515371501,1.72042439865569,0.683741264442754,0.494138561623739,0.606429687835013,"LAPTM5","7805","lysosomal protein transmembrane 5"
"ENSG00000150433",157.067761166511,0.104253280697644,0.152524244272482,0.683519405029126,0.49427869257314,0.606551154966106,"TMEM218","219854","transmembrane protein 218"
"ENSG00000142534",8164.96316045192,0.02591112264383,0.0379121103378977,0.683452395893899,0.494321021094216,0.606552594195867,"RPS11","6205","ribosomal protein S11"
"ENSG00000143578",34.3406570396582,-0.212775985677515,0.311451926007913,-0.683174409626572,0.494496640951415,0.606648780084686,"CREB3L4","148327","cAMP responsive element binding protein 3 like 4"
"ENSG00000228696",6.64799814520494,-0.476030251157806,0.69680784865663,-0.683158566706074,0.494506650837032,0.606648780084686,"ARL17A","51326","ADP ribosylation factor like GTPase 17A"
"ENSG00000183617",306.985827466516,-0.0737009915743319,0.107886761736388,-0.683132855117239,0.494522896182482,0.606648780084686,"MRPL54","116541","mitochondrial ribosomal protein L54"
"ENSG00000153037",183.545841871814,0.0935752871759913,0.137031802456208,0.682872774777194,0.494687238705809,0.606799877157405,"SRP19","6728","signal recognition particle 19"
"ENSG00000183114",3.05656628807504,0.728677872250004,1.06758806922129,0.682545911909179,0.494893821927186,0.607002758618748,"FAM43B","163933","family with sequence similarity 43 member B"
"ENSG00000118690",29.641072271888,-0.232539065673144,0.340976540533221,-0.681979661443859,0.495251811508581,0.607391295499165,"ARMC2","84071","armadillo repeat containing 2"
"ENSG00000163512",410.729835892213,0.0654165830714695,0.0959463875145743,0.681803502623094,0.495363209195181,0.607477365378481,"AZI2","64343","5-azacytidine induced 2"
"ENSG00000174326",3.51456115671795,0.648566073978879,0.951571519189381,0.681573650429739,0.49550858111943,0.60760508099993,"SLC16A11","162515","solute carrier family 16 member 11"
"ENSG00000170242",2083.82613968741,-0.0382102852738495,0.0560805520514557,-0.681346453914904,0.495652295820528,0.607730743411226,"USP47","55031","ubiquitin specific peptidase 47"
